frame	pc	address	value
6764	FDBA	8000	87
6764	FDC2	8001	29
6764	FDA9	8000	86
6764	FDB1	8001	28
6764	FDBA	8000	87
6764	FDC2	8001	29
6764	FDA9	8000	86
6764	FDB1	8001	18
6764	FDBA	8000	87
6764	FDC2	8001	19
6764	FDA9	8000	86
6764	FDB1	8001	08
6764	FDBA	8000	87
6764	FDC2	8001	09
6764	F9B3	8000	80
6764	F9B9	8001	FC
6764	F9BE	8000	81
6764	F9C4	8001	E2
6764	F9C9	8000	82
6764	F9CF	8001	A2
6764	F9D4	8000	83
6764	F9DA	8001	01
6764	F9DF	8000	84
6764	F9E5	8001	02
6764	F9EA	8000	85
6764	F9F0	8001	0A
6764	F8DB	8000	87
6764	FDA9	8000	86
6764	FDB1	8001	08
6764	FDBA	8000	87
6764	FDC2	8001	09
6764	F9B3	8000	80
6764	F9B9	8001	FC
6764	F9BE	8000	81
6764	F9C4	8001	0A
6764	F9C9	8000	82
6764	F9CF	8001	FC
6764	F9D4	8000	83
6764	F9DA	8001	FD
6764	F9DF	8000	84
6764	F9E5	8001	02
6764	F9EA	8000	85
6764	F9F0	8001	0A
6764	F8DB	8000	87
6765	FA23	8000	80
6765	FA29	8001	FC
6765	FA2E	8000	81
6765	FA34	8001	E2
6765	FA39	8000	82
6765	FA3F	8001	A2
6765	FA44	8000	83
6765	FA4A	8001	35
6765	FA4F	8000	84
6765	FA55	8001	B7
6765	FA5A	8000	85
6765	FA60	8001	BD
6765	FADD	8000	86
6765	FAE2	8001	18
6765	FAE9	8000	87
6765	FAEE	8001	19
6765	FAF8	8000	86
6765	FAFE	8001	08
6765	FB05	8000	87
6765	FB0B	8001	09
6765	FDA9	8000	86
6765	FDB1	8001	06
6765	FDBA	8000	87
6765	FDC2	8001	07
6765	FDA9	8000	86
6765	FDB1	8001	20
6765	FDBA	8000	87
6765	FDC2	8001	21
6765	FDA9	8000	86
6765	FDB1	8001	08
6765	FDBA	8000	87
6765	FDC2	8001	09
6765	FDA9	8000	86
6765	FDB1	8001	08
6765	FDBA	8000	87
6765	FDC2	8001	09
6765	FDA9	8000	86
6765	FDB1	8001	08
6765	FDBA	8000	87
6765	FDC2	8001	09
6765	FDA9	8000	86
6765	FDB1	8001	08
6765	FDBA	8000	87
6765	FDC2	8001	09
6765	FDA9	8000	86
6765	FDB1	8001	08
6765	FDBA	8000	87
6765	FDC2	8001	09
6765	FDA9	8000	86
6765	FDB1	8001	08
6765	FDBA	8000	87
6765	FDC2	8001	09
6765	FC3F	8000	86
6765	FC48	8001	06
6765	FC4F	8000	87
6765	FC58	8001	07
6765	FDA9	8000	86
6765	FDB1	8001	28
6765	FDBA	8000	87
6765	FDC2	8001	29
6765	FDA9	8000	86
6765	FDB1	8001	28
6765	FDBA	8000	87
6765	FDC2	8001	29
6765	FDA9	8000	86
6765	FDB1	8001	18
6765	FDBA	8000	87
6765	FDC2	8001	19
6765	FDA9	8000	86
6765	FDB1	8001	08
6765	FDBA	8000	87
6765	FDC2	8001	09
6765	FDA9	8000	86
6765	FDB1	8001	08
6765	FDBA	8000	87
6765	FDC2	8001	09
6765	F9B3	8000	80
6765	F9B9	8001	FC
6765	F9BE	8000	81
6765	F9C4	8001	E2
6765	F9C9	8000	82
6765	F9CF	8001	A2
6765	F9D4	8000	83
6765	F9DA	8001	01
6765	F9DF	8000	84
6765	F9E5	8001	02
6765	F9EA	8000	85
6765	F9F0	8001	0A
6765	F8DB	8000	87
6765	F9B3	8000	80
6765	F9B9	8001	FC
6765	F9BE	8000	81
6765	F9C4	8001	0A
6765	F9C9	8000	82
6765	F9CF	8001	FC
6765	F9D4	8000	83
6765	F9DA	8001	FD
6765	F9DF	8000	84
6765	F9E5	8001	02
6765	F9EA	8000	85
6765	F9F0	8001	0A
6765	F8DB	8000	87
6766	FA23	8000	80
6766	FA29	8001	FC
6766	FA2E	8000	81
6766	FA34	8001	E2
6766	FA39	8000	82
6766	FA3F	8001	A2
6766	FA44	8000	83
6766	FA4A	8001	35
6766	FA4F	8000	84
6766	FA55	8001	B7
6766	FA5A	8000	85
6766	FA60	8001	BD
6766	FADD	8000	86
6766	FAE2	8001	18
6766	FAE9	8000	87
6766	FAEE	8001	19
6766	FAF8	8000	86
6766	FAFE	8001	08
6766	FB05	8000	87
6766	FB0B	8001	09
6766	FDA9	8000	86
6766	FDB1	8001	06
6766	FDBA	8000	87
6766	FDC2	8001	07
6766	FDA9	8000	86
6766	FDB1	8001	20
6766	FDBA	8000	87
6766	FDC2	8001	21
6766	FDA9	8000	86
6766	FDB1	8001	08
6766	FDBA	8000	87
6766	FDC2	8001	09
6766	FDA9	8000	86
6766	FDB1	8001	08
6766	FDBA	8000	87
6766	FDC2	8001	09
6766	FDA9	8000	86
6766	FDB1	8001	08
6766	FDBA	8000	87
6766	FDC2	8001	09
6766	FDA9	8000	86
6766	FDB1	8001	08
6766	FDBA	8000	87
6766	FDC2	8001	09
6766	FDA9	8000	86
6766	FDB1	8001	08
6766	FDBA	8000	87
6766	FDC2	8001	09
6766	FDA9	8000	86
6766	FDB1	8001	08
6766	FDBA	8000	87
6766	FDC2	8001	09
6766	FC3F	8000	86
6766	FC48	8001	06
6766	FC4F	8000	87
6766	FC58	8001	07
6766	FDA9	8000	86
6766	FDB1	8001	28
6766	FDBA	8000	87
6766	FDC2	8001	29
6766	FDA9	8000	86
6766	FDB1	8001	28
6766	FDBA	8000	87
6766	FDC2	8001	29
6766	FDA9	8000	86
6766	FDB1	8001	18
6766	FDBA	8000	87
6766	FDC2	8001	19
6766	FDA9	8000	86
6766	FDB1	8001	08
6766	FDBA	8000	87
6766	FDC2	8001	09
6766	FDA9	8000	86
6766	FDB1	8001	08
6766	FDBA	8000	87
6766	FDC2	8001	09
6766	F9B3	8000	80
6766	F9B9	8001	FC
6766	F9BE	8000	81
6766	F9C4	8001	E2
6766	F9C9	8000	82
6766	F9CF	8001	A2
6766	F9D4	8000	83
6766	F9DA	8001	01
6766	F9DF	8000	84
6766	F9E5	8001	02
6766	F9EA	8000	85
6766	F9F0	8001	0A
6766	F8DB	8000	87
6766	F9B3	8000	80
6766	F9B9	8001	FC
6766	F9BE	8000	81
6766	F9C4	8001	0A
6766	F9C9	8000	82
6766	F9CF	8001	FC
6766	F9D4	8000	83
6766	F9DA	8001	FD
6766	F9DF	8000	84
6766	F9E5	8001	02
6766	F9EA	8000	85
6766	F9F0	8001	0A
6766	F8DB	8000	87
6767	FA23	8000	80
6767	FA29	8001	FC
6767	FA2E	8000	81
6767	FA34	8001	E2
6767	FA39	8000	82
6767	FA3F	8001	A2
6767	FA44	8000	83
6767	FA4A	8001	35
6767	FA4F	8000	84
6767	FA55	8001	B7
6767	FA5A	8000	85
6767	FA60	8001	BD
6767	FADD	8000	86
6767	FAE2	8001	18
6767	FAE9	8000	87
6767	FAEE	8001	19
6767	FAF8	8000	86
6767	FAFE	8001	08
6767	FB05	8000	87
6767	FB0B	8001	09
6767	FDA9	8000	86
6767	FDB1	8001	06
6767	FDBA	8000	87
6767	FDC2	8001	07
6767	FDA9	8000	86
6767	FDB1	8001	20
6767	FDBA	8000	87
6767	FDC2	8001	21
6767	FDA9	8000	86
6767	FDB1	8001	08
6767	FDBA	8000	87
6767	FDC2	8001	09
6767	FDA9	8000	86
6767	FDB1	8001	08
6767	FDBA	8000	87
6767	FDC2	8001	09
6767	FDA9	8000	86
6767	FDB1	8001	08
6767	FDBA	8000	87
6767	FDC2	8001	09
6767	FDA9	8000	86
6767	FDB1	8001	08
6767	FDBA	8000	87
6767	FDC2	8001	09
6767	FDA9	8000	86
6767	FDB1	8001	08
6767	FDBA	8000	87
6767	FDC2	8001	09
6767	FDA9	8000	86
6767	FDB1	8001	08
6767	FDBA	8000	87
6767	FDC2	8001	09
6767	FC3F	8000	86
6767	FC48	8001	06
6767	FC4F	8000	87
6767	FC58	8001	07
6767	FDA9	8000	86
6767	FDB1	8001	28
6767	FDBA	8000	87
6767	FDC2	8001	29
6767	FDA9	8000	86
6767	FDB1	8001	28
6767	FDBA	8000	87
6767	FDC2	8001	29
6767	FDA9	8000	86
6767	FDB1	8001	18
6767	FDBA	8000	87
6767	FDC2	8001	19
6767	FDA9	8000	86
6767	FDB1	8001	08
6767	FDBA	8000	87
6767	FDC2	8001	09
6767	FDA9	8000	86
6767	FDB1	8001	08
6767	FDBA	8000	87
6767	FDC2	8001	09
6767	F9B3	8000	80
6767	F9B9	8001	FC
6767	F9BE	8000	81
6767	F9C4	8001	E2
6767	F9C9	8000	82
6767	F9CF	8001	A2
6767	F9D4	8000	83
6767	F9DA	8001	01
6767	F9DF	8000	84
6767	F9E5	8001	02
6767	F9EA	8000	85
6767	F9F0	8001	0A
6767	F8DB	8000	87
6767	F9B3	8000	80
6767	F9B9	8001	FC
6767	F9BE	8000	81
6767	F9C4	8001	0A
6767	F9C9	8000	82
6767	F9CF	8001	FC
6767	F9D4	8000	83
6767	F9DA	8001	FD
6767	F9DF	8000	84
6767	F9E5	8001	02
6767	F9EA	8000	85
6767	F9F0	8001	0A
6767	F8DB	8000	87
6768	FA23	8000	80
6768	FA29	8001	FC
6768	FA2E	8000	81
6768	FA34	8001	E2
6768	FA39	8000	82
6768	FA3F	8001	A2
6768	FA44	8000	83
6768	FA4A	8001	35
6768	FA4F	8000	84
6768	FA55	8001	B7
6768	FA5A	8000	85
6768	FA60	8001	BD
6768	FADD	8000	86
6768	FAE2	8001	18
6768	FAE9	8000	87
6768	FAEE	8001	19
6768	FAF8	8000	86
6768	FAFE	8001	08
6768	FB05	8000	87
6768	FB0B	8001	09
6768	FDA9	8000	86
6768	FDB1	8001	06
6768	FDBA	8000	87
6768	FDC2	8001	07
6768	FDA9	8000	86
6768	FDB1	8001	20
6768	FDBA	8000	87
6768	FDC2	8001	21
6768	FDA9	8000	86
6768	FDB1	8001	08
6768	FDBA	8000	87
6768	FDC2	8001	09
6768	FDA9	8000	86
6768	FDB1	8001	08
6768	FDBA	8000	87
6768	FDC2	8001	09
6768	FDA9	8000	86
6768	FDB1	8001	08
6768	FDBA	8000	87
6768	FDC2	8001	09
6768	FDA9	8000	86
6768	FDB1	8001	08
6768	FDBA	8000	87
6768	FDC2	8001	09
6768	FDA9	8000	86
6768	FDB1	8001	08
6768	FDBA	8000	87
6768	FDC2	8001	09
6768	FDA9	8000	86
6768	FDB1	8001	08
6768	FDBA	8000	87
6768	FDC2	8001	09
6768	FC3F	8000	86
6768	FC48	8001	06
6768	FC4F	8000	87
6768	FC58	8001	07
6768	FDA9	8000	86
6768	FDB1	8001	28
6768	FDBA	8000	87
6768	FDC2	8001	29
6768	FDA9	8000	86
6768	FDB1	8001	28
6768	FDBA	8000	87
6768	FDC2	8001	29
6768	FDA9	8000	86
6768	FDB1	8001	18
6768	FDBA	8000	87
6768	FDC2	8001	19
6768	FDA9	8000	86
6768	FDB1	8001	08
6768	FDBA	8000	87
6768	FDC2	8001	09
6768	FDA9	8000	86
6768	FDB1	8001	08
6768	FDBA	8000	87
6768	FDC2	8001	09
6768	F9B3	8000	80
6768	F9B9	8001	FC
6768	F9BE	8000	81
6768	F9C4	8001	E2
6768	F9C9	8000	82
6768	F9CF	8001	A2
6768	F9D4	8000	83
6768	F9DA	8001	01
6768	F9DF	8000	84
6768	F9E5	8001	02
6768	F9EA	8000	85
6768	F9F0	8001	0A
6768	F8DB	8000	87
6768	F9B3	8000	80
6768	F9B9	8001	FC
6768	F9BE	8000	81
6768	F9C4	8001	0A
6768	F9C9	8000	82
6768	F9CF	8001	FC
6768	F9D4	8000	83
6768	F9DA	8001	FD
6768	F9DF	8000	84
6768	F9E5	8001	02
6768	F9EA	8000	85
6768	F9F0	8001	0A
6768	F8DB	8000	87
6769	FA23	8000	80
6769	FA29	8001	FC
6769	FA2E	8000	81
6769	FA34	8001	E2
6769	FA39	8000	82
6769	FA3F	8001	A2
6769	FA44	8000	83
6769	FA4A	8001	35
6769	FA4F	8000	84
6769	FA55	8001	B7
6769	FA5A	8000	85
6769	FA60	8001	BD
6769	FADD	8000	86
6769	FAE2	8001	18
6769	FAE9	8000	87
6769	FAEE	8001	19
6769	FAF8	8000	86
6769	FAFE	8001	08
6769	FB05	8000	87
6769	FB0B	8001	09
6769	FDA9	8000	86
6769	FDB1	8001	06
6769	FDBA	8000	87
6769	FDC2	8001	07
6769	FDA9	8000	86
6769	FDB1	8001	20
6769	FDBA	8000	87
6769	FDC2	8001	21
6769	FDA9	8000	86
6769	FDB1	8001	08
6769	FDBA	8000	87
6769	FDC2	8001	09
6769	FDA9	8000	86
6769	FDB1	8001	08
6769	FDBA	8000	87
6769	FDC2	8001	09
6769	FDA9	8000	86
6769	FDB1	8001	08
6769	FDBA	8000	87
6769	FDC2	8001	09
6769	FDA9	8000	86
6769	FDB1	8001	08
6769	FDBA	8000	87
6769	FDC2	8001	09
6769	FDA9	8000	86
6769	FDB1	8001	08
6769	FDBA	8000	87
6769	FDC2	8001	09
6769	FDA9	8000	86
6769	FDB1	8001	08
6769	FDBA	8000	87
6769	FDC2	8001	09
6769	FC3F	8000	86
6769	FC48	8001	06
6769	FC4F	8000	87
6769	FC58	8001	07
6769	FDA9	8000	86
6769	FDB1	8001	28
6769	FDBA	8000	87
6769	FDC2	8001	29
6769	FDA9	8000	86
6769	FDB1	8001	28
6769	FDBA	8000	87
6769	FDC2	8001	29
6769	FDA9	8000	86
6769	FDB1	8001	18
6769	FDBA	8000	87
6769	FDC2	8001	19
6769	FDA9	8000	86
6769	FDB1	8001	08
6769	FDBA	8000	87
6769	FDC2	8001	09
6769	FDA9	8000	86
6769	FDB1	8001	08
6769	FDBA	8000	87
6769	FDC2	8001	09
6769	F9B3	8000	80
6769	F9B9	8001	FC
6769	F9BE	8000	81
6769	F9C4	8001	E2
6769	F9C9	8000	82
6769	F9CF	8001	A2
6769	F9D4	8000	83
6769	F9DA	8001	01
6769	F9DF	8000	84
6769	F9E5	8001	02
6769	F9EA	8000	85
6769	F9F0	8001	0A
6769	F8DB	8000	87
6769	F9B3	8000	80
6769	F9B9	8001	FC
6769	F9BE	8000	81
6769	F9C4	8001	0A
6769	F9C9	8000	82
6769	F9CF	8001	FC
6769	F9D4	8000	83
6769	F9DA	8001	FD
6769	F9DF	8000	84
6769	F9E5	8001	02
6769	F9EA	8000	85
6769	F9F0	8001	0A
6769	F8DB	8000	87
6770	FA23	8000	80
6770	FA29	8001	FC
6770	FA2E	8000	81
6770	FA34	8001	E2
6770	FA39	8000	82
6770	FA3F	8001	A2
6770	FA44	8000	83
6770	FA4A	8001	35
6770	FA4F	8000	84
6770	FA55	8001	B7
6770	FA5A	8000	85
6770	FA60	8001	BD
6770	FADD	8000	86
6770	FAE2	8001	18
6770	FAE9	8000	87
6770	FAEE	8001	19
6770	FAF8	8000	86
6770	FAFE	8001	08
6770	FB05	8000	87
6770	FB0B	8001	09
6770	FDA9	8000	86
6770	FDB1	8001	06
6770	FDBA	8000	87
6770	FDC2	8001	07
6770	FDA9	8000	86
6770	FDB1	8001	20
6770	FDBA	8000	87
6770	FDC2	8001	21
6770	FDA9	8000	86
6770	FDB1	8001	08
6770	FDBA	8000	87
6770	FDC2	8001	09
6770	FDA9	8000	86
6770	FDB1	8001	08
6770	FDBA	8000	87
6770	FDC2	8001	09
6770	FDA9	8000	86
6770	FDB1	8001	08
6770	FDBA	8000	87
6770	FDC2	8001	09
6770	FDA9	8000	86
6770	FDB1	8001	08
6770	FDBA	8000	87
6770	FDC2	8001	09
6770	FDA9	8000	86
6770	FDB1	8001	08
6770	FDBA	8000	87
6770	FDC2	8001	09
6770	FDA9	8000	86
6770	FDB1	8001	08
6770	FDBA	8000	87
6770	FDC2	8001	09
6770	FC3F	8000	86
6770	FC48	8001	06
6770	FC4F	8000	87
6770	FC58	8001	07
6770	FDA9	8000	86
6770	FDB1	8001	28
6770	FDBA	8000	87
6770	FDC2	8001	29
6770	FDA9	8000	86
6770	FDB1	8001	28
6770	FDBA	8000	87
6770	FDC2	8001	29
6770	FDA9	8000	86
6770	FDB1	8001	18
6770	FDBA	8000	87
6770	FDC2	8001	19
6770	FDA9	8000	86
6770	FDB1	8001	08
6770	FDBA	8000	87
6770	FDC2	8001	09
6770	FDA9	8000	86
6770	FDB1	8001	08
6770	FDBA	8000	87
6770	FDC2	8001	09
6770	F9B3	8000	80
6770	F9B9	8001	FC
6770	F9BE	8000	81
6770	F9C4	8001	E2
6770	F9C9	8000	82
6770	F9CF	8001	A2
6770	F9D4	8000	83
6770	F9DA	8001	01
6770	F9DF	8000	84
6770	F9E5	8001	02
6770	F9EA	8000	85
6770	F9F0	8001	0A
6770	F8DB	8000	87
6770	F9B3	8000	80
6770	F9B9	8001	FC
6770	F9BE	8000	81
6770	F9C4	8001	0A
6770	F9C9	8000	82
6770	F9CF	8001	FC
6770	F9D4	8000	83
6770	F9DA	8001	FD
6770	F9DF	8000	84
6770	F9E5	8001	02
6770	F9EA	8000	85
6770	F9F0	8001	0A
6770	F8DB	8000	87
6771	FA23	8000	80
6771	FA29	8001	FC
6771	FA2E	8000	81
6771	FA34	8001	E2
6771	FA39	8000	82
6771	FA3F	8001	A2
6771	FA44	8000	83
6771	FA4A	8001	35
6771	FA4F	8000	84
6771	FA55	8001	B7
6771	FA5A	8000	85
6771	FA60	8001	BD
6771	FADD	8000	86
6771	FAE2	8001	18
6771	FAE9	8000	87
6771	FAEE	8001	19
6771	FAF8	8000	86
6771	FAFE	8001	08
6771	FB05	8000	87
6771	FB0B	8001	09
6771	FDA9	8000	86
6771	FDB1	8001	06
6771	FDBA	8000	87
6771	FDC2	8001	07
6771	FDA9	8000	86
6771	FDB1	8001	20
6771	FDBA	8000	87
6771	FDC2	8001	21
6771	FDA9	8000	86
6771	FDB1	8001	08
6771	FDBA	8000	87
6771	FDC2	8001	09
6771	FDA9	8000	86
6771	FDB1	8001	08
6771	FDBA	8000	87
6771	FDC2	8001	09
6771	FDA9	8000	86
6771	FDB1	8001	08
6771	FDBA	8000	87
6771	FDC2	8001	09
6771	FDA9	8000	86
6771	FDB1	8001	08
6771	FDBA	8000	87
6771	FDC2	8001	09
6771	FDA9	8000	86
6771	FDB1	8001	08
6771	FDBA	8000	87
6771	FDC2	8001	09
6771	FDA9	8000	86
6771	FDB1	8001	08
6771	FDBA	8000	87
6771	FDC2	8001	09
6771	FC3F	8000	86
6771	FC48	8001	06
6771	FC4F	8000	87
6771	FC58	8001	07
6771	FDA9	8000	86
6771	FDB1	8001	28
6771	FDBA	8000	87
6771	FDC2	8001	29
6771	FDA9	8000	86
6771	FDB1	8001	28
6771	FDBA	8000	87
6771	FDC2	8001	29
6771	FDA9	8000	86
6771	FDB1	8001	18
6771	FDBA	8000	87
6771	FDC2	8001	19
6771	FDA9	8000	86
6771	FDB1	8001	08
6771	FDBA	8000	87
6771	FDC2	8001	09
6771	FDA9	8000	86
6771	FDB1	8001	08
6771	FDBA	8000	87
6771	FDC2	8001	09
6771	F9B3	8000	80
6771	F9B9	8001	FC
6771	F9BE	8000	81
6771	F9C4	8001	E2
6771	F9C9	8000	82
6771	F9CF	8001	A2
6771	F9D4	8000	83
6771	F9DA	8001	01
6771	F9DF	8000	84
6771	F9E5	8001	02
6771	F9EA	8000	85
6771	F9F0	8001	0A
6771	F8DB	8000	87
6771	F9B3	8000	80
6771	F9B9	8001	FC
6771	F9BE	8000	81
6771	F9C4	8001	0A
6771	F9C9	8000	82
6771	F9CF	8001	FC
6771	F9D4	8000	83
6771	F9DA	8001	FD
6771	F9DF	8000	84
6771	F9E5	8001	02
6771	F9EA	8000	85
6771	F9F0	8001	0A
6771	F8DB	8000	87
6772	FA23	8000	80
6772	FA29	8001	FC
6772	FA2E	8000	81
6772	FA34	8001	E2
6772	FA39	8000	82
6772	FA3F	8001	A2
6772	FA44	8000	83
6772	FA4A	8001	35
6772	FA4F	8000	84
6772	FA55	8001	B7
6772	FA5A	8000	85
6772	FA60	8001	BD
6772	FADD	8000	86
6772	FAE2	8001	18
6772	FAE9	8000	87
6772	FAEE	8001	19
6772	FAF8	8000	86
6772	FAFE	8001	08
6772	FB05	8000	87
6772	FB0B	8001	09
6772	FDA9	8000	86
6772	FDB1	8001	06
6772	FDBA	8000	87
6772	FDC2	8001	07
6772	FDA9	8000	86
6772	FDB1	8001	20
6772	FDBA	8000	87
6772	FDC2	8001	21
6772	FDA9	8000	86
6772	FDB1	8001	08
6772	FDBA	8000	87
6772	FDC2	8001	09
6772	FDA9	8000	86
6772	FDB1	8001	08
6772	FDBA	8000	87
6772	FDC2	8001	09
6772	FDA9	8000	86
6772	FDB1	8001	08
6772	FDBA	8000	87
6772	FDC2	8001	09
6772	FDA9	8000	86
6772	FDB1	8001	08
6772	FDBA	8000	87
6772	FDC2	8001	09
6772	FDA9	8000	86
6772	FDB1	8001	08
6772	FDBA	8000	87
6772	FDC2	8001	09
6772	FDA9	8000	86
6772	FDB1	8001	08
6772	FDBA	8000	87
6772	FDC2	8001	09
6772	FC3F	8000	86
6772	FC48	8001	06
6772	FC4F	8000	87
6772	FC58	8001	07
6772	FDA9	8000	86
6772	FDB1	8001	28
6772	FDBA	8000	87
6772	FDC2	8001	29
6772	FDA9	8000	86
6772	FDB1	8001	28
6772	FDBA	8000	87
6772	FDC2	8001	29
6772	FDA9	8000	86
6772	FDB1	8001	18
6772	FDBA	8000	87
6772	FDC2	8001	19
6772	FDA9	8000	86
6772	FDB1	8001	08
6772	FDBA	8000	87
6772	FDC2	8001	09
6772	FDA9	8000	86
6772	FDB1	8001	08
6772	FDBA	8000	87
6772	FDC2	8001	09
6772	F9B3	8000	80
6772	F9B9	8001	FC
6772	F9BE	8000	81
6772	F9C4	8001	E2
6772	F9C9	8000	82
6772	F9CF	8001	A2
6772	F9D4	8000	83
6772	F9DA	8001	01
6772	F9DF	8000	84
6772	F9E5	8001	02
6772	F9EA	8000	85
6772	F9F0	8001	0A
6772	F8DB	8000	87
6772	F9B3	8000	80
6772	F9B9	8001	FC
6772	F9BE	8000	81
6772	F9C4	8001	0A
6772	F9C9	8000	82
6772	F9CF	8001	FC
6772	F9D4	8000	83
6772	F9DA	8001	FD
6772	F9DF	8000	84
6772	F9E5	8001	02
6772	F9EA	8000	85
6772	F9F0	8001	0A
6772	F8DB	8000	87
6773	FA23	8000	80
6773	FA29	8001	FC
6773	FA2E	8000	81
6773	FA34	8001	E2
6773	FA39	8000	82
6773	FA3F	8001	A2
6773	FA44	8000	83
6773	FA4A	8001	35
6773	FA4F	8000	84
6773	FA55	8001	B7
6773	FA5A	8000	85
6773	FA60	8001	BD
6773	FADD	8000	86
6773	FAE2	8001	18
6773	FAE9	8000	87
6773	FAEE	8001	19
6773	FAF8	8000	86
6773	FAFE	8001	08
6773	FB05	8000	87
6773	FB0B	8001	09
6773	FDA9	8000	86
6773	FDB1	8001	06
6773	FDBA	8000	87
6773	FDC2	8001	07
6773	FDA9	8000	86
6773	FDB1	8001	20
6773	FDBA	8000	87
6773	FDC2	8001	21
6773	FDA9	8000	86
6773	FDB1	8001	08
6773	FDBA	8000	87
6773	FDC2	8001	09
6773	FDA9	8000	86
6773	FDB1	8001	08
6773	FDBA	8000	87
6773	FDC2	8001	09
6773	FDA9	8000	86
6773	FDB1	8001	08
6773	FDBA	8000	87
6773	FDC2	8001	09
6773	FDA9	8000	86
6773	FDB1	8001	08
6773	FDBA	8000	87
6773	FDC2	8001	09
6773	FDA9	8000	86
6773	FDB1	8001	08
6773	FDBA	8000	87
6773	FDC2	8001	09
6773	FDA9	8000	86
6773	FDB1	8001	08
6773	FDBA	8000	87
6773	FDC2	8001	09
6773	FC3F	8000	86
6773	FC48	8001	06
6773	FC4F	8000	87
6773	FC58	8001	07
6773	FDA9	8000	86
6773	FDB1	8001	28
6773	FDBA	8000	87
6773	FDC2	8001	29
6773	FDA9	8000	86
6773	FDB1	8001	28
6773	FDBA	8000	87
6773	FDC2	8001	29
6773	FDA9	8000	86
6773	FDB1	8001	18
6773	FDBA	8000	87
6773	FDC2	8001	19
6773	FDA9	8000	86
6773	FDB1	8001	08
6773	FDBA	8000	87
6773	FDC2	8001	09
6773	FDA9	8000	86
6773	FDB1	8001	08
6773	FDBA	8000	87
6773	FDC2	8001	09
6773	F9B3	8000	80
6773	F9B9	8001	FC
6773	F9BE	8000	81
6773	F9C4	8001	E2
6773	F9C9	8000	82
6773	F9CF	8001	A2
6773	F9D4	8000	83
6773	F9DA	8001	01
6773	F9DF	8000	84
6773	F9E5	8001	02
6773	F9EA	8000	85
6773	F9F0	8001	0A
6773	F8DB	8000	87
6773	F9B3	8000	80
6773	F9B9	8001	FC
6773	F9BE	8000	81
6773	F9C4	8001	0A
6773	F9C9	8000	82
6773	F9CF	8001	FC
6773	F9D4	8000	83
6773	F9DA	8001	FD
6773	F9DF	8000	84
6773	F9E5	8001	02
6773	F9EA	8000	85
6773	F9F0	8001	0A
6773	F8DB	8000	87
6774	FA23	8000	80
6774	FA29	8001	FC
6774	FA2E	8000	81
6774	FA34	8001	E2
6774	FA39	8000	82
6774	FA3F	8001	A2
6774	FA44	8000	83
6774	FA4A	8001	35
6774	FA4F	8000	84
6774	FA55	8001	B7
6774	FA5A	8000	85
6774	FA60	8001	BD
6774	FADD	8000	86
6774	FAE2	8001	18
6774	FAE9	8000	87
6774	FAEE	8001	19
6774	BF0A	8000	86
6774	C8E1	8001	00
6774	C8E6	8000	87
6774	C8EB	8001	01
6774	C900	8000	86
6774	C905	8001	18
6774	C90A	8000	87
6774	C90F	8001	19
6774	BF0A	8000	86
6774	C8E1	8001	00
6774	C8E6	8000	87
6774	C8EB	8001	01
6774	C900	8000	86
6774	C905	8001	18
6774	C90A	8000	87
6774	C90F	8001	19
6774	BF0A	8000	86
6774	C8E1	8001	00
6774	C8E6	8000	87
6774	C8EB	8001	01
6774	C900	8000	86
6774	C905	8001	18
6774	C90A	8000	87
6774	C90F	8001	19
6774	FAF8	8000	86
6774	FAFE	8001	08
6774	FB05	8000	87
6774	FB0B	8001	09
6774	FDA9	8000	86
6774	FDB1	8001	06
6774	FDBA	8000	87
6774	FDC2	8001	07
6774	FDA9	8000	86
6774	FDB1	8001	20
6774	FDBA	8000	87
6774	FDC2	8001	21
6774	FDA9	8000	86
6774	FDB1	8001	08
6774	FDBA	8000	87
6774	FDC2	8001	09
6774	FDA9	8000	86
6774	FDB1	8001	08
6774	FDBA	8000	87
6774	FDC2	8001	09
6774	FDA9	8000	86
6774	FDB1	8001	08
6774	FDBA	8000	87
6774	FDC2	8001	09
6774	FDA9	8000	86
6774	FDB1	8001	08
6774	FDBA	8000	87
6774	FDC2	8001	09
6774	FDA9	8000	86
6774	FDB1	8001	08
6774	FDBA	8000	87
6774	FDC2	8001	09
6774	FDA9	8000	86
6774	FDB1	8001	08
6774	FDBA	8000	87
6774	FDC2	8001	09
6774	FC3F	8000	86
6774	FC48	8001	06
6774	FC4F	8000	87
6774	FC58	8001	07
6774	FDA9	8000	86
6774	FDB1	8001	28
6774	FDBA	8000	87
6774	FDC2	8001	29
6774	FDA9	8000	86
6774	FDB1	8001	28
6774	FDBA	8000	87
6774	FDC2	8001	29
6774	FDA9	8000	86
6774	FDB1	8001	18
6774	FDBA	8000	87
6774	FDC2	8001	19
6774	FDA9	8000	86
6774	FDB1	8001	08
6774	FDBA	8000	87
6774	FDC2	8001	09
6774	F9B3	8000	80
6774	F9B9	8001	FC
6774	F9BE	8000	81
6774	F9C4	8001	E2
6774	F9C9	8000	82
6774	F9CF	8001	A2
6774	F9D4	8000	83
6774	F9DA	8001	01
6774	F9DF	8000	84
6774	F9E5	8001	02
6774	F9EA	8000	85
6774	F9F0	8001	0A
6774	F8DB	8000	87
6774	FDA9	8000	86
6774	FDB1	8001	08
6774	FDBA	8000	87
